date;euro;gas;gold;rosneft;sber;usd;benz;pshen;aeroflot
06.05.2016;75.5713;2.093;1289.7;329;120.64;65.8918;1.499;463.6;78.5
07.05.2016;75.5789;2.093;1289.7;329;120.64;66.1928;1.499;463.6;78.5
08.05.2016;75.5789;2.103;1286.7;329;120.64;66.1928;1.5134;465.4;78.5
09.05.2016;75.5789;2.097;1265.6;329;120.64;66.1928;1.4455;458.2;78.5
10.05.2016;75.5789;2.165;1272;323.5;119.55;66.1928;1.4795;462.6;79.87
11.05.2016;75.5406;2.155;1273;324.6;123.45;66.3277;1.5766;459.6;78.9
12.05.2016;75.4505;2.118;1272.6;319;121.2;66.2428;1.5759;467.2;81
13.05.2016;74.1137;2.093;1274.3;322.65;121.07;64.9607;1.59;474.4;80.51
14.05.2016;73.6248;2.093;1274.3;322.65;121.07;64.9306;1.59;474.4;80.51
15.05.2016;73.6248;2.074;1279.1;322.65;121.07;64.9306;1.6035;474.2;80.51
16.05.2016;73.6248;2.034;1280.1;322.6;122.6;64.9306;1.6126;473.2;81.8
17.05.2016;73.4549;2.051;1277.1;322.1;122.71;64.8895;1.6454;482.2;80.56
18.05.2016;73.1006;2;1258.8;329.5;123.12;64.5138;1.632;478.2;78.69
19.05.2016;73.3077;2.027;1255.2;330;120.5;65.0641;1.6401;470;78.1
20.05.2016;74.2755;2.046;1252.9;324.65;121.9;66.211;1.6362;467.2;78.8
21.05.2016;74.4623;2.046;1252.9;324.65;121.9;66.3775;1.6362;467.2;78.8
22.05.2016;74.4623;2.117;1255.4;324.65;121.9;66.3775;1.6303;467;78.8
23.05.2016;74.4623;2.06;1246.2;313.1;121.51;66.3775;1.6431;461.4;81.18
24.05.2016;75.2675;1.979;1227.6;317;123.5;67.0475;1.644;466;81.5
25.05.2016;75.0349;1.967;1229.5;318;127.87;67.0493;1.6495;467.6;80.6
26.05.2016;73.4596;2.142;1217;320.15;132.16;65.8949;1.6162;479.4;82.68
27.05.2016;72.8418;2.167;1212.4;320.6;133.2;65.2062;1.6305;480.6;81
28.05.2016;73.8474;2.167;1212.4;320.6;133.2;66.0413;1.6305;480.6;81
29.05.2016;73.8474;2.163;1202.6;320.6;133.2;66.0413;1.6305;480.6;81
30.05.2016;73.8474;2.172;1212.3;322;134.45;66.0413;1.628;481.2;81.01
31.05.2016;73.497;2.283;1216.7;316;132.56;66.0825;1.5986;465.2;81.7
01.06.2016;73.4406;2.391;1218.1;313;131.36;65.9962;1.626;474;83
02.06.2016;74.2098;2.413;1214.4;311.35;132.3;66.6156;1.6272;485.2;84.4
03.06.2016;74.8191;2.398;1246.5;314.75;131.59;66.7491;1.6141;496.2;88.2
04.06.2016;74.561;2.398;1246.5;314.75;131.59;66.8529;1.6141;496.2;88.2
05.06.2016;74.561;2.452;1244.6;314.75;131.59;66.8529;1.6234;501.2;88.2
06.06.2016;74.561;2.433;1246.2;323.85;133.99;66.8529;1.5896;506.2;87.92
07.06.2016;74.6907;2.489;1251.1;328.85;139.97;65.7894;1.5954;507.4;86.53
08.06.2016;74.1164;2.468;1264.8;342.5;139.39;65.2089;1.6291;518.4;84.04
09.06.2016;73.5538;2.594;1269.3;343.5;139.61;64.6797;1.6092;508.4;85
10.06.2016;72.5682;2.576;1276.3;337.85;133.5;63.7402;1.5559;495.4;83.92
11.06.2016;73.1909;2.576;1276.3;337.85;133.5;64.7077;1.5559;495.4;83.92
12.06.2016;73.1909;2.592;1277.8;337.85;133.5;64.7077;1.5483;498.2;83.92
13.06.2016;73.1909;2.583;1282.5;337.85;133.5;64.7077;1.5222;488.4;83.92
14.06.2016;73.1909;2.604;1288.1;324.8;127.08;64.7077;1.4877;485;83.99
15.06.2016;74.3174;2.593;1305.8;322.85;129.89;66.0306;1.493;488;84.47
16.06.2016;73.9441;2.584;1286.3;316.3;127.1;65.9156;1.4805;489.6;87
17.06.2016;74.246;2.654;1301.6;320.65;128.7;65.8618;1.5131;495;84.7
18.06.2016;73.5609;2.654;1301.6;320.65;128.7;65.4398;1.5131;495;84.7
19.06.2016;73.5609;2.659;1284.6;320.65;128.7;65.4398;1.5159;490.6;84.7
20.06.2016;73.5609;2.724;1289.2;336;132.13;65.4398;1.5715;487.4;85.9
21.06.2016;72.7792;2.749;1271.3;340.95;133.39;64.1509;1.598;475.6;83.52
22.06.2016;72.7865;2.678;1265.4;337.75;134.81;64.1743;1.5836;472.2;84.17
23.06.2016;71.8082;2.644;1342;348;138;63.7162;1.5234;457.4;85.7
24.06.2016;72.9016;2.668;1319.1;333.65;133.4;64.3212;1.5266;465.2;83.42
25.06.2016;72.6582;2.668;1319.1;333.65;133.4;65.5287;1.5266;465.2;83.42
26.06.2016;72.6582;2.649;1330.5;333.65;133.4;65.5287;1.5262;466.2;83.42
27.06.2016;72.6582;2.723;1318.3;328.05;126.2;65.5287;1.4928;460.6;83
28.06.2016;71.942;2.875;1321.8;327;129.57;65.0588;1.5116;457.4;81.2
29.06.2016;71.7117;2.866;1317.7;331.5;133.88;64.8095;1.5205;445.6;83.41
30.06.2016;71.2102;2.962;1333.1;330;133;64.2575;1.5053;442.2;85.5
01.07.2016;71.2926;2.986;1344.9;332.45;133.85;64.1755;1.521;429.2;86.01
02.07.2016;71.0519;2.986;1344.9;332.45;133.85;64.0165;1.521;429.2;86.01
03.07.2016;71.0519;2.894;1349;332.45;133.85;64.0165;1.5142;429.2;86.01
04.07.2016;71.0519;2.915;1345.6;331.2;134.6;64.0165;1.485;429.2;85.17
05.07.2016;70.8553;2.779;1370.5;329.4;131.85;63.6844;1.422;432.4;86.48
06.07.2016;71.6327;2.8;1369.5;320.5;129.36;64.2676;1.4524;431.6;86.45
07.07.2016;71.5135;2.758;1359.5;320.9;131.8;64.6304;1.3715;427.6;87.44
08.07.2016;70.9482;2.817;1367.4;325;134.41;64.05;1.3691;436;89
09.07.2016;71.1684;2.817;1367.4;325;134.41;64.2488;1.3691;436;89
10.07.2016;71.1684;2.834;1366.8;325;134.41;64.2488;1.3668;435.6;89
11.07.2016;71.1684;2.717;1355.2;328.35;137.2;64.2488;1.382;431.6;87.73
12.07.2016;70.8152;2.729;1338.1;339.4;140.4;64.2024;1.4102;440.4;89.79
13.07.2016;70.9833;2.754;1338;336.5;139.4;63.9029;1.3937;442;90.46
14.07.2016;70.5577;2.727;1330.1;336.5;140;63.8531;1.4044;437.4;87.78
15.07.2016;70.5644;2.756;1337.7;335;138.12;63.5773;1.427;425.4;87.18
16.07.2016;70.3395;2.756;1337.7;335;138.12;63.1697;1.427;425.4;87.18
17.07.2016;70.3395;2.783;1328;335;138.12;63.1697;1.4227;427.2;87.18
18.07.2016;70.3395;2.727;1330.5;333.7;139.93;63.1697;1.3878;426;86.9
19.07.2016;69.7741;2.725;1332;329.5;139.47;63.1154;1.3809;420.4;87.58
20.07.2016;69.6974;2.646;1315;329.05;138.57;62.9891;1.3661;414.4;86.86
21.07.2016;69.6967;2.668;1327.6;334.3;138.5;63.4183;1.3564;417.6;85.2
22.07.2016;70.3022;2.781;1322.1;334.3;137.8;63.7373;1.36;425.6;86.88
23.07.2016;71.2513;2.781;1322.1;334.3;137.8;64.627;1.36;425.6;86.88
24.07.2016;71.2513;2.8;1317.4;334.3;137.8;64.627;1.356;427.6;86.88
25.07.2016;71.2513;2.716;1319.3;334;136;64.627;1.3345;427.2;86.6
26.07.2016;71.209;2.686;1319.7;330;135.75;64.9184;1.3443;417;86.1
27.07.2016;72.3478;2.676;1338.3;329.9;136.9;65.7408;1.335;419;85.4
28.07.2016;72.515;2.856;1337.4;334;136.85;65.9467;1.3006;411;86.08
29.07.2016;73.4047;2.855;1349.7;325.5;139.15;66.1125;1.321;409;85.7
30.07.2016;74.3799;2.855;1349.7;325.5;139.15;67.0512;1.321;409;85.7
31.07.2016;74.3799;2.836;1357.4;325.5;139.15;67.0512;1.3328;410.6;85.7
01.08.2016;74.3799;2.776;1356.1;325.6;138.52;67.0512;1.3122;407;86.25
02.08.2016;73.6523;2.742;1370.6;317.35;135.06;65.9553;1.3139;402.4;86
03.08.2016;74.9007;2.846;1357.9;323.25;135.73;66.8816;1.3518;411;86.5
04.08.2016;74.7978;2.825;1368.6;329;137.14;66.742;1.3579;406.6;86.55
05.08.2016;73.9232;2.761;1341.4;329.9;138.69;66.3941;1.375;416.4;87
06.08.2016;73.0303;2.761;1341.4;329.9;138.69;65.5627;1.375;416.4;87
07.08.2016;73.0303;2.741;1343.6;329.9;138.69;65.5627;1.374;418.6;87
08.08.2016;73.0303;2.737;1339.4;329;139.45;65.5627;1.3521;418;86
09.08.2016;72.1476;2.621;1358.7;329.9;139.2;65.0799;1.3584;417.4;86
10.08.2016;71.7556;2.577;1348.3;326.6;138.3;64.7848;1.297;422.4;85.45
11.08.2016;72.2349;2.532;1343.7;325.05;139.7;64.8137;1.3719;415.6;85.5
12.08.2016;72.4644;2.595;1341.7;330.85;139.45;64.9497;1.371;422;85.79
13.08.2016;71.7158;2.595;1341.7;330.85;139.45;64.3364;1.371;422;85.79
14.08.2016;71.7158;2.569;1343.7;330.85;139.45;64.3364;1.3766;424.6;85.79
15.08.2016;71.7158;2.591;1350.6;339;139.5;64.3364;1.3957;437.2;85.25
16.08.2016;71.7263;2.624;1348.2;343.5;138.1;64.2076;1.3998;440.2;83.6
17.08.2016;71.9645;2.627;1357.6;345.55;138.44;63.9514;1.4539;443;82.37
18.08.2016;72.0832;2.663;1351.8;351.85;137;63.9943;1.4922;442.4;83.39
19.08.2016;71.9371;2.571;1345.8;349.05;135.8;63.5487;1.5075;444.6;83.25
20.08.2016;72.4558;2.571;1345.8;349.05;135.8;63.9391;1.5075;444.6;83.25
21.08.2016;72.4558;2.625;1338.3;349.05;135.8;63.9391;1.495;443.6;83.25
22.08.2016;72.4558;2.663;1342.4;351.75;137.37;63.9391;1.4698;431.4;82.95
23.08.2016;72.4457;2.756;1340.4;351;140.35;64.2078;1.4868;427.4;85.18
24.08.2016;73.4733;2.795;1329.6;350.2;139.5;64.7684;1.4996;428;88.23
25.08.2016;73.2074;2.85;1327.2;348.2;142.84;64.814;1.5074;423.4;90.99
26.08.2016;73.2135;2.854;1324;350.55;145.25;64.9459;1.5054;406.2;94
27.08.2016;73.0892;2.854;1324;350.55;145.25;64.738;1.5054;406.2;94
28.08.2016;73.0892;2.858;1320.1;350.55;145.25;64.738;1.4947;405.6;94
29.08.2016;73.0892;2.895;1326.8;350.6;143.55;64.738;1.4711;399;94.2
30.08.2016;72.7996;2.836;1318.2;348;143.18;65.081;1.4455;393;99
31.08.2016;72.5013;2.868;1312.6;344.7;143.5;64.9072;1.3427;391.4;98.65
01.09.2016;72.6859;2.804;1316.9;341.3;144.25;65.2535;1.2795;396.6;100.27
02.09.2016;72.6828;2.791;1328.8;349.9;146.88;65.2566;1.2893;399.2;101.95
03.09.2016;73.7199;2.791;1328.8;349.9;146.88;65.8684;1.2893;399.2;101.95
04.09.2016;73.7199;2.757;1328.4;349.9;146.88;65.8684;1.2898;399.2;101.95
05.09.2016;73.7199;2.76;1330.1;353.6;149.5;65.8684;1.3168;396.4;104.7
06.09.2016;72.3742;2.72;1356.8;358;150.64;64.7644;1.3212;399;103.97
07.09.2016;72.3639;2.695;1350.9;364;154.33;64.8306;1.3646;402.6;107.35
08.09.2016;72.4022;2.809;1342.6;364.75;153.45;64.3804;1.4007;404.2;105.98
09.09.2016;72.0464;2.797;1331.8;362.4;151.6;63.973;1.3588;402.4;103.8
10.09.2016;72.3359;2.797;1331.8;362.4;151.6;64.1617;1.3588;402.4;103.8
11.09.2016;72.3359;2.841;1331.9;362.4;151.6;64.1617;1.3654;400.4;103.8
12.09.2016;72.3359;2.898;1333.7;367;151.43;64.1617;1.38;409.4;106
13.09.2016;73.1986;2.918;1323.5;363.9;149.8;65.0539;1.3804;401;104.03
14.09.2016;72.7559;2.879;1325.2;367.15;150.86;64.8102;1.3727;402.6;103.07
15.09.2016;72.946;2.908;1317.1;367.9;149.14;64.9737;1.4296;397.2;104.51
16.09.2016;73.2126;2.956;1313.2;360.85;147;65.217;1.466;403.4;104.2
17.09.2016;73.0208;2.956;1313.2;360.85;147;64.994;1.466;403.4;104.2
18.09.2016;73.0208;2.942;1318.7;360.85;147;64.994;1.4654;407;104.2
19.09.2016;73.0208;2.944;1319.6;361.2;148.66;64.994;1.413;403.6;107.53
20.09.2016;72.4477;3.073;1314.7;358.8;149.3;64.9173;1.3852;403.4;108.09
21.09.2016;72.5279;3.083;1337.3;360;150.67;64.7513;1.4032;408.4;111.5
22.09.2016;71.8404;3.003;1338.3;360.45;154.18;64.4424;1.3825;402.6;113
23.09.2016;71.6728;2.976;1341.1;356.05;151.5;63.7942;1.375;403.6;114.25
24.09.2016;71.5854;2.976;1341.1;356.05;151.5;63.8642;1.375;403.6;114.25
25.09.2016;71.5854;2.976;1336.9;356.05;151.5;63.8642;1.3838;406;114.25
26.09.2016;71.5854;3.009;1339.1;350.35;149.1;63.8642;1.399;397.2;117
27.09.2016;72.0604;2.987;1329;341;147.53;64.1506;1.4083;405;117
28.09.2016;71.6409;3.017;1328.4;341.3;147.18;63.6921;1.478;404.2;116
29.09.2016;71.5738;2.951;1327.1;349.2;148.47;63.9509;1.4697;399.4;117.49
30.09.2016;70.8823;2.903;1318.8;342.8;145.34;63.1581;1.4874;402;116.93
01.10.2016;70.9338;2.903;1318.8;342.8;145.34;63.396;1.4874;402;116.93
02.10.2016;70.9338;2.902;1317.2;342.8;145.34;63.396;1.4542;401;116.93
03.10.2016;70.9338;2.906;1313.4;346;148.87;63.396;1.4772;395;119.2
04.10.2016;70.2411;2.978;1276.6;346.6;148.1;62.5477;1.5033;395.4;122.4
05.10.2016;69.7556;3.023;1267.4;341.7;147.95;62.4323;1.4779;407.4;121.2
06.10.2016;70.0782;3.029;1255.6;343.4;148.9;62.4583;1.4968;398.2;122
07.10.2016;69.8518;3.172;1258.6;341.5;148.74;62.39;1.4777;394.2;118.77
08.10.2016;69.2312;3.172;1258.6;341.5;148.74;62.3031;1.4777;394.2;118.77
09.10.2016;69.2312;3.163;1265.3;341.5;148.74;62.3031;1.4698;398;118.77
10.10.2016;69.2312;3.265;1260.1;361;151.27;62.3031;1.4903;405.2;115.8
11.10.2016;69.7253;3.225;1258;362.05;151.3;62.3884;1.4875;405.6;121.9
12.10.2016;69.1231;3.215;1261;363.15;149.2;62.1946;1.4514;398.4;119.4
13.10.2016;69.1173;3.342;1256.3;359.4;146.09;62.5892;1.4867;419;116.45
14.10.2016;69.7255;3.284;1251.7;353.85;146.73;63.3465;1.4971;420.4;116
15.10.2016;69.3746;3.284;1251.7;353.85;146.73;62.9934;1.4971;420.4;116
16.10.2016;69.3746;3.244;1255.2;353.85;146.73;62.9934;1.4978;422;116
17.10.2016;69.3746;3.26;1258.9;348;146.46;62.9934;1.5022;423.6;118.92
18.10.2016;69.3587;3.256;1261.5;345.75;147.74;63.151;1.5033;419.6;118.07
19.10.2016;69.2608;3.185;1272.7;345.1;148.6;62.89;1.5115;421;120.22
20.10.2016;68.7674;3.105;1262.9;342.8;148.26;62.5841;1.493;417.6;124
21.10.2016;68.4741;2.961;1266.7;344.3;148.42;62.4194;1.532;414.2;126.69
22.10.2016;68.0267;2.961;1266.7;344.3;148.42;62.4499;1.532;414.2;126.69
23.10.2016;68.0267;3.026;1265;344.3;148.42;62.4499;1.5266;413.6;126.69
24.10.2016;68.0267;2.825;1266.8;347.75;149.15;62.4499;1.4969;402.6;129.99
25.10.2016;67.7302;2.755;1276;348.7;151.57;62.2349;1.474;405.4;128.67
26.10.2016;67.4958;2.729;1267.9;347.6;150.67;62.048;1.492;413.4;128.12
27.10.2016;67.9253;3.089;1271.8;346.7;149.3;62.2597;1.4883;417;126
28.10.2016;68.7576;3.114;1276;349.9;149.2;63.0399;1.4685;409;129.19
29.10.2016;68.6783;3.114;1276;349.9;149.2;62.9037;1.4685;409;129.19
30.10.2016;68.6783;3.116;1277.9;349.9;149.2;62.9037;1.4635;411.2;129.19
31.10.2016;68.6783;3.003;1277.4;347.65;147.4;62.9037;1.5749;415.2;129.95
01.11.2016;69.2863;2.848;1293.7;354.8;145.85;63.2174;1.4695;414.6;134.04
02.11.2016;69.3647;2.768;1305.9;348.15;142.36;63.2025;1.4498;417.2;135.3
03.11.2016;70.2339;2.8;1299.8;342;142.75;63.4166;1.4184;411;130.85
04.11.2016;70.5977;2.781;1305.2;342;142.75;63.5043;1.388;413.2;130.85
05.11.2016;70.5977;2.781;1305.2;342;142.75;63.5043;1.388;413.2;130.85
06.11.2016;70.5977;2.837;1290.9;342;142.75;63.5043;1.3858;414.2;130.85
07.11.2016;70.5977;2.806;1283.7;341;143.4;63.5043;1.3689;408.4;128
08.11.2016;70.6944;2.584;1325.8;340.5;146.11;63.9074;1.3466;411.4;125.15
09.11.2016;70.4542;2.707;1287;347.6;151.04;63.7364;1.3606;411;129.1
10.11.2016;71.3491;2.645;1261.1;351.05;153.36;63.8928;1.343;406.4;128.9
11.11.2016;69.3392;2.626;1227.4;342.1;151.51;63.4161;1.2977;403.2;129.6
12.11.2016;71.1253;2.626;1227.4;342.1;151.51;65.2167;1.2977;403.2;129.6
13.11.2016;71.1253;2.671;1215.6;342.1;151.51;65.2167;1.3003;401.4;129.6
14.11.2016;71.1253;2.787;1223.8;337.7;150.4;65.2167;1.2913;393.2;129.5
15.11.2016;71.0488;2.709;1230.5;338;149.85;65.8591;1.3423;418.2;130
16.11.2016;70.6156;2.773;1226.5;339.25;149.94;65.5548;1.316;416;129.99
17.11.2016;69.2388;2.707;1206.8;338.15;149.75;64.5463;1.333;418;128.8
18.11.2016;69.4984;2.847;1207.3;337;150.05;64.9154;1.3355;424.2;129.91
19.11.2016;68.9889;2.847;1207.3;337;150.05;65.1023;1.3355;424.2;129.91
20.11.2016;68.9889;2.935;1211.8;337;150.05;65.1023;1.35;427.6;129.91
21.11.2016;68.9889;2.989;1217.8;340.55;153;65.1023;1.4153;427.4;130.19
22.11.2016;68.3611;2.961;1211.8;341.8;155;64.358;1.4053;425.6;129.2
23.11.2016;67.5413;3.022;1185.8;347.45;155.23;63.6282;1.4213;424;130.86
24.11.2016;68.054;3.028;1177.6;346.55;161.15;64.0087;1.4216;424;130.86
25.11.2016;68.0855;3.071;1183.4;341.5;160.36;64.6279;1.369;418.4;130
26.11.2016;68.4363;3.071;1183.4;341.5;160.36;64.6174;1.369;418.4;130
27.11.2016;68.4363;3.144;1192.2;341.5;160.36;64.6174;1.3722;420.4;130
28.11.2016;68.4363;3.346;1190.1;336.6;159.4;64.6174;1.405;414.6;130.16
29.11.2016;69.1608;3.332;1188.5;336.75;158.07;64.9153;1.3788;410;131.74
30.11.2016;68.8416;3.335;1176.6;340.2;158.7;64.9449;1.4979;401.4;134.83
01.12.2016;69.3417;3.542;1175.8;338.5;158.7;65.2382;1.5276;397.6;135.7
02.12.2016;67.6162;3.455;1179.2;340;159.4;63.6807;1.5547;404.2;135.9
03.12.2016;68.4703;3.455;1179.2;340;159.4;64.1528;1.5547;404.2;135.9
04.12.2016;68.4703;3.477;1179.3;340;159.4;64.1528;1.5498;406.2;135.9
05.12.2016;68.4703;3.598;1172.7;351.5;162.02;64.1528;1.5511;408.6;139
06.12.2016;67.766;3.67;1168.6;352.65;159.35;63.9242;1.5422;406.2;139.5
07.12.2016;68.6902;3.612;1178.9;356.25;159.95;63.8741;1.5051;402.2;141.9
08.12.2016;68.5002;3.711;1169.6;375.85;168.98;63.9114;1.508;406.6;146.58
09.12.2016;68.2458;3.724;1161.4;370.8;169.66;63.3901;1.508;413;147.68
10.12.2016;67.2086;3.724;1161.4;370.8;169.66;63.3028;1.508;413;147.68
11.12.2016;67.2086;3.558;1159;370.8;169.66;63.3028;1.5608;413.2;147.68
12.12.2016;67.2086;3.515;1162.7;388.15;175.4;63.3028;1.538;414.6;150.2
13.12.2016;65.072;3.474;1162.2;397.8;176.9;61.5804;1.5284;416;152.6
14.12.2016;64.9774;3.573;1142.9;403.05;173.7;61.069;1.5408;417.4;146.2
15.12.2016;64.7543;3.429;1133.3;400.45;174.92;60.8079;1.5431;409.2;150.51
16.12.2016;64.6139;3.382;1136.8;410.5;173.9;61.6368;1.5586;411;149.8
17.12.2016;64.4809;3.382;1136.8;410.5;173.9;61.7515;1.5586;411;149.8
18.12.2016;64.4809;3.381;1141.6;410.5;173.9;61.7515;1.5634;411.6;149.8
19.12.2016;64.4809;3.389;1137;402.6;174.3;61.7515;1.5593;404.6;148.82
20.12.2016;64.6727;3.326;1136.9;400.15;175.9;61.7931;1.5975;404.2;157.84
21.12.2016;64.2006;3.587;1130.6;399.65;174.71;61.7967;1.5952;398.6;158.36
22.12.2016;63.6086;3.566;1133;391.6;170;61.1092;1.597;397.2;155.63
23.12.2016;63.5604;3.677;1135.2;382.85;171.15;60.8641;1.6205;393.4;153.3
24.12.2016;63.5425;3.677;1135.2;382.85;171.15;60.8528;1.6205;393.4;153.3
25.12.2016;63.5425;3.677;1135.2;382.85;171.15;60.8528;1.6205;393.4;153.3
26.12.2016;63.5425;3.762;1138.6;388.65;171.97;60.8528;1.6237;397;153.8
27.12.2016;63.7285;3.72;1143.4;398;172.27;60.9084;1.653;409.6;152.99
28.12.2016;63.573;3.853;1148.9;398.2;170.1;60.8587;1.6829;403.4;152.98
29.12.2016;63.4879;3.805;1162.1;398.8;171.3;60.6669;1.681;405;152
30.12.2016;63.0214;3.744;1152;402.8;173.25;60.273;1.6651;408.6;152.85
31.12.2016;63.8111;3.744;1152;402.8;173.25;60.6569;1.6651;408.6;152.85
01.01.2017;63.8111;3.744;1152;402.8;173.25;60.6569;1.6651;408.6;152.85
02.01.2017;63.8111;3.461;1158.3;402.8;173.25;60.6569;1.6807;408;152.85
